pretrain,neighbours,dataset_size,dataset,model,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f1_score_mean,test_f1_score_std,test_mcc_mean,test_mcc_std,test_aucroc_mean,test_aucroc_std,test_aucpr_mean,test_aucpr_std,test_sensitivity_mean,test_sensitivity_std,test_specificity_mean,test_specificity_std,test_ppv_mean,test_ppv_std,test_npv_mean,test_npv_std,test_ARI_mean,test_ARI_std,test_NMI_mean,test_NMI_std,Inference Time (ms)_mean,Inference Time (ms)_std
False,4,0.2,covid-19,sgc,0.8570093457943925,0.0108839389708898,0.8572855048141287,0.0106159391104136,0.8570093457943925,0.0108839389708898,0.8570227390120321,0.0108304497714547,0.713740092594955,0.0214071143281699,0.933313637955182,0.0035740062232123,0.932289142442844,0.0031477641965442,0.8589285714285714,0.0210816409877099,0.8549019607843137,0.0082025492797458,0.8666760377430245,0.0065146540488298,0.8469743314020077,0.0191847500807182,0.5090546571385659,0.0309881026091527,0.4085069368677057,0.0273599401819007,10.245418548583984,2.5568925186324227
False,4,0.2,covid-19,tagconv,0.8855140186915887,0.009198607329453,0.8865955273369541,0.0103448811354073,0.8855140186915887,0.009198607329453,0.885453775943561,0.0090042128733868,0.7716292080572392,0.0193355532125708,0.9551426820728292,0.0029473849689859,0.9596216313847716,0.0032279596440068,0.8901785714285714,0.0349528198768988,0.8803921568627452,0.0231484685355247,0.8915772552715037,0.0147476120625851,0.8811253947029387,0.0336272361339168,0.5938060724312042,0.0286128008932549,0.4904664996896334,0.0323915774400746,7.560634613037109,5.602751753042745
False,4,0.2,covid-19,appnp,0.8635514018691589,0.0097180534313483,0.8654184949162967,0.0083159054318731,0.8635514018691589,0.0097180534313483,0.8635786847378286,0.0097476096662358,0.7287302512000455,0.0177956025055609,,,,,0.84375,0.0269710847624878,0.8852941176470587,0.0145415656609718,0.8901009810487203,0.010371698791679,0.8383161572022635,0.0215953803376792,0.5278775376940378,0.0285259750445376,0.4296145588154448,0.0227886970265807,13.824987411499023,4.812537272202088
False,4,0.2,covid-19,jknet,0.8364485981308413,0.0969415020360969,0.8619006790457246,0.0421902623202344,0.8364485981308413,0.0969415020360969,0.8265019041723287,0.1188902676910363,0.6911821039330631,0.153499604004783,,,,,0.9133928571428572,0.0521194602596295,0.7519607843137255,0.2540190213477311,0.8255465863916985,0.1216650329256065,0.9018188984305376,0.0513649284245423,0.481666015793874,0.211798636840407,0.4166241803674514,0.125978123315251,7.143449783325195,4.2520401173426166
False,4,0.2,covid-19,feastconv,0.861214953271028,0.0118676870085983,0.8624699741171067,0.0113478191514703,0.861214953271028,0.0118676870085983,0.8612608268555053,0.0118151347085109,0.7233646234790386,0.0230783363884656,0.9360359768907562,0.0030229140147453,0.9365108742849454,0.0045360667114064,0.8473214285714287,0.0262976365625413,0.8764705882352942,0.0111781904421483,0.8828898448619554,0.0082067131068596,0.8400481552600179,0.0233271367760176,0.5212369518953437,0.0345044417164507,0.4220693025630465,0.0303500819638999,8.509635925292969,4.765571072859139
False,4,0.2,covid-19,chebnet,0.8714953271028036,0.0117984870775258,0.8721754799452717,0.0122139142809418,0.8714953271028036,0.0117984870775258,0.8714708929667282,0.0117520385426381,0.7431619177712424,0.0240337212481359,0.94297093837535,0.0073583287283238,0.9523725788857712,0.0060207645339458,0.8732142857142856,0.0251747717497708,0.8696078431372548,0.0251389831469766,0.8808066595816563,0.0190564079526833,0.8626981062268886,0.0227521352914223,0.5514325535421856,0.0351155918390781,0.4487694893658731,0.0338947204292015,13.419723510742188,6.344022179924226
True,7,0.3,fakenewsnet,feastconv,0.7566091954022987,0.00816567370022,0.6638522979329294,0.1358684178051157,0.7566091954022987,0.00816567370022,0.6568781372029592,0.0191367612428327,0.0766111644591103,0.1093457652507219,0.7578089943522807,0.0089033194040597,0.5853227273320403,0.012803765826859,0.0219653179190751,0.0352553772993685,0.9996175908221796,0.0008550929168259,0.3866666666666666,0.5299895177160477,0.7555408528259762,0.0065735367405735,0.0214623474611903,0.0341870860919948,0.0209651188587398,0.031696632892745,9.936952590942385,3.978599073630664
True,7,0.3,fakenewsnet,appnp,0.7701149425287357,0.0256214863507572,0.6662588603765306,0.1392381529099577,0.7701149425287357,0.0256214863507572,0.6858065012736054,0.0563863219977162,0.1502094284075915,0.205724400254447,,,,,0.0855491329479768,0.1182783826518317,0.9965583173996176,0.0057995223281464,0.3594047619047619,0.4931331898894268,0.7677612677104044,0.0225357704834456,0.0791206588808586,0.1088357966014387,0.061533962698976,0.084275616540117,8.135080337524414,3.538580274648848
True,7,0.3,fakenewsnet,tagconv,0.7790229885057471,0.0181853647497664,0.7645311932921247,0.1118430330375576,0.7790229885057471,0.0181853647497664,0.7064577222095741,0.0399683744270858,0.2542366406450161,0.1505483303152351,0.8061605455409542,0.0074644078368045,0.6339950906405405,0.0090846728795127,0.122543352601156,0.081685115847119,0.9961759082217974,0.0030232100001609,0.7338957816377171,0.4106196962733474,0.7746648954263743,0.0155734433808543,0.1159357224704604,0.0765261848841484,0.0955493399971123,0.0607945639344644,11.40894889831543,5.729436704735545
True,7,0.3,fakenewsnet,jknet,0.6698275862068964,0.235970110922502,0.6031995190096501,0.3188902367633208,0.6698275862068964,0.235970110922502,0.5814582630497701,0.2721329477376208,0.1805552134750431,0.1675475411978548,,,,,0.2947976878612717,0.4018276599176782,0.7938814531548758,0.4438364706446978,0.5566428149561583,0.4051178413012011,0.6185997289546865,0.3461048031024685,0.0849927328628949,0.0829787218834706,0.0612000950534398,0.0579217637399325,8.186864852905273,5.152415636588506
True,7,0.3,fakenewsnet,chebnet,0.782183908045977,0.0201303307313142,0.7756995164085785,0.0285075990440863,0.782183908045977,0.0201303307313142,0.7221576178854612,0.0457159385672502,0.2757642447722153,0.1312826624009128,0.7590070624122726,0.0398231706164244,0.5798076010154956,0.0432382942065955,0.1734104046242774,0.1062703832997123,0.9835564053537288,0.009229459568755,0.7535347083130335,0.0570503498489956,0.7830312789334911,0.0200253498226777,0.1460001784988833,0.0899211358842522,0.0923289873693266,0.0584427412578045,10.271263122558594,3.828361819583239
True,7,0.3,fakenewsnet,graphsage,0.7905172413793103,0.0345037053237404,0.7535063055164627,0.1091760617015798,0.7905172413793103,0.0345037053237404,0.7306156423656363,0.0743042905095012,0.2826366642719141,0.2202445059958879,0.8198134373722079,0.0084059268954911,0.650954326245589,0.0162399877836611,0.2023121387283237,0.1775517058197418,0.9850860420650096,0.0134116083493309,0.6422539682539683,0.3609269441414794,0.7903067918384732,0.0343145681856763,0.1724564687203341,0.1509146486059431,0.1144785292148086,0.1000981715007752,6.306266784667969,3.133365911614321
True,7,0.3,fakenewsnet,gin,0.7709770114942529,0.0282757744601951,0.6642750538045155,0.1364473383316416,0.7709770114942529,0.0282757744601951,0.6886244202202046,0.0636435318235129,0.152394362449964,0.2118542028586699,0.7603443893058057,0.0101880359044816,0.5849320060600841,0.0166889699270307,0.099421965317919,0.1510319564731476,0.9931166347992352,0.0133569783530194,0.3435402298850574,0.4731728555144161,0.7703689821755788,0.0287741642146128,0.0858985062690844,0.1263706587492921,0.0606794609860967,0.0848711916847113,13.502740859985352,6.12063951922027
True,7,0.3,fakenewsnet,sgc,0.7594827586206897,0.0049355069072752,0.7680991106105219,0.1137334910544442,0.7594827586206897,0.0049355069072752,0.663215676343565,0.0112432067511593,0.1394834754404604,0.0800448390967628,0.7475999955790847,0.0079148183495634,0.578414337079417,0.0091325620256074,0.0323699421965317,0.0198561433957429,1.0,0.0,0.8,0.4472135954999579,0.7575468087665838,0.0037541870899447,0.0323948968806587,0.0198610277228472,0.0366326823686889,0.0222449575104401,13.850975036621094,6.909124974385732
True,7,0.3,fakenewsnet,gcn,0.7778735632183909,0.0207364971020266,0.7596098097341197,0.1094616686268362,0.7778735632183909,0.0207364971020266,0.7068521357101144,0.0499143205795161,0.243217386615318,0.1569870335965426,0.7551166569038119,0.011116279345294,0.5812870012793361,0.0152238986938701,0.1341040462427745,0.1191228368489693,0.9908221797323136,0.0136145186377957,0.7086611456176675,0.4064179059786834,0.7764628095278984,0.0220498075385884,0.1176064451557482,0.0969941481067564,0.0865305866762185,0.0609499605012605,6.672811508178711,2.5123760897794907
True,7,0.3,fakenewsnet,gat,0.7704022988505748,0.0240290717150796,0.7681866570783967,0.0311154272774351,0.7704022988505748,0.0240290717150796,0.7378518505768313,0.0128324215845215,0.3119787144917458,0.0251089299870692,0.728426485703865,0.010547669780328,0.52527677016403,0.0310287645300858,0.2971098265895954,0.1331739722805475,0.9269598470363288,0.0739469997313701,0.6691735863432863,0.1782845539420587,0.8009385906102784,0.018528460873083,0.1730644194053426,0.0254806074980779,0.0952494494218913,0.0227526766997826,9.934663772583008,2.9773224978841597
True,7,0.3,mpid,chebnet,0.881140350877193,0.0052356738536461,0.8799630281944945,0.0052549015134249,0.881140350877193,0.0052356738536461,0.8796465690887171,0.0052450052832006,0.723461731101078,0.0119873597242419,0.9479558813816789,0.0060775129457121,0.974248777005122,0.003857506343428,0.9326860841423948,0.0103357407266481,0.7727891156462585,0.0195984493753577,0.8962318349806514,0.0072783417357351,0.8457653322970622,0.0179218565269237,0.5713333338500082,0.0161305412644364,0.4323653191945731,0.0158745426914559,9.331464767456056,5.635212625630053
True,7,0.3,mpid,gin,0.7649122807017544,0.0236903013610638,0.7745393518848901,0.0059263506690646,0.7649122807017544,0.0236903013610638,0.764562292418349,0.01692081802263,0.4760181466047973,0.0167716730555831,0.8360412126015454,0.008617656477731,0.9127212088105484,0.0057594331524462,0.8168284789644013,0.0816983865535599,0.6557823129251701,0.1027863918204545,0.8358684541760966,0.0272303919174653,0.6456230756401092,0.0740652607077097,0.269422013136503,0.0405177545801699,0.1796174693731919,0.0142610715148251,9.88626480102539,5.640306022965698
True,7,0.3,mpid,gcn,0.7750000000000001,0.0112463871973316,0.7773436532284557,0.0056037144138137,0.7750000000000001,0.0112463871973316,0.7738648820136822,0.0063605355725622,0.4866304013586638,0.009888889779314,0.8394910067586906,0.0044886448318214,0.9155741826676292,0.0021084734367181,0.8375404530744337,0.0495790345333917,0.6435374149659865,0.0719289245599254,0.8328875795513024,0.0193458626726844,0.6605880529987976,0.0515713031656192,0.2890008109772738,0.0182114248475201,0.1868199092269746,0.0100428139081478,15.27409553527832,7.588381128002405
True,7,0.3,mpid,graphsage,0.8807017543859649,0.0059251123184676,0.8801489658450133,0.0055682372865157,0.8807017543859649,0.0059251123184676,0.880259577670558,0.0056382657423642,0.7253472197541001,0.0125622085061188,0.9494925478281928,0.0037918529435388,0.9759732197205852,0.0017035905737182,0.9184466019417477,0.0110696643213508,0.8013605442176871,0.0130852952800485,0.9067556355841226,0.0050808373945705,0.824220660066886,0.0181501547903319,0.571621979347427,0.0179493451986856,0.4321598817872497,0.0172088980421487,7.736539840698242,4.100353352533993
True,7,0.3,mpid,sgc,0.7714912280701756,0.0206536573297738,0.7724849703429004,0.0149010448517442,0.7714912280701756,0.0206536573297738,0.7479112205229869,0.0353487696880072,0.4402211992229799,0.0606431519216697,0.8335050525064395,0.0031912435406982,0.9133813115690298,0.0019039188077027,0.9352750809061487,0.0283055917225499,0.4272108843537414,0.1154860835532571,0.7759901827069493,0.0299654876557673,0.7651168708837772,0.0342437991729658,0.2555238170100063,0.0598488844263282,0.1689543963787664,0.0351151128587964,11.844110488891602,9.07780382933855
True,7,0.3,mpid,gat,0.7710526315789473,0.0301325684865222,0.7782182330449963,0.0131921067614544,0.7710526315789473,0.0301325684865222,0.7678870077910045,0.0239385471071562,0.4817793692108265,0.0344313997996567,0.84303546661383,0.0034729023495307,0.9178526502300406,0.0019120015352325,0.8401294498381876,0.0915806143990886,0.6258503401360545,0.1153457480123345,0.8283681575299155,0.0296913760963081,0.6728010448420029,0.0884648788195826,0.2802281096442797,0.0542355696592261,0.1866861813453157,0.026922124935456,12.51826286315918,5.724256904422062
True,7,0.3,mpid,tagconv,0.8600877192982456,0.0210000256489019,0.8621792517111417,0.0177798893213478,0.8600877192982456,0.0210000256489019,0.8607313641884966,0.0199437899657002,0.6838139147532215,0.0416852611419062,0.9299297712612552,0.0246247578339268,0.964703471227632,0.0142532476100666,0.8886731391585763,0.0300640107766824,0.8,0.0141064226893386,0.9032479920288664,0.006818768315993,0.7758510832881693,0.0460240303605106,0.5124506231916923,0.0596284088202298,0.380500107417827,0.0505420417251289,11.55710220336914,2.2694612824763176
True,7,0.3,mpid,appnp,0.725,0.063909544080375,0.6307997306032505,0.166191173730974,0.725,0.063909544080375,0.646625776194958,0.1301232638513417,0.2182140438780261,0.2714592068916617,,,,,0.9546925566343042,0.0612753923260889,0.2421768707482993,0.3234906679123637,0.7361901888365092,0.0790945179564715,0.409264685745584,0.3775364704923104,0.1332622979272804,0.1781120675121746,0.0860119091621281,0.1154590957713337,17.949628829956055,10.4593596525533
True,7,0.3,mpid,jknet,0.7535087719298246,0.0702542046993037,0.6650273353523188,0.188128884150045,0.7535087719298246,0.0702542046993037,0.7002666407955109,0.1398777976895927,0.3273849948370054,0.299520973838402,,,,,0.9229773462783172,0.0745180329422733,0.3972789115646258,0.3629938602121454,0.7776940376414615,0.0913743487537243,0.4281973284996312,0.3922978989399884,0.2139565925522975,0.19703545936659,0.1421304410203181,0.1311328374070273,9.12165641784668,5.823736489420859
True,7,0.3,mpid,feastconv,0.7714912280701754,0.0156917051052616,0.7755484331492557,0.0094596242819065,0.7714912280701754,0.0156917051052616,0.770535233909717,0.0097077552741506,0.4814123403001895,0.0163549050189205,0.8393545120313497,0.0038641988133716,0.915580880380126,0.0016847130949363,0.8323624595469257,0.0588516465502247,0.6435374149659864,0.0776523982319783,0.8322665329369302,0.0203084431451069,0.6563246723710827,0.0642211942872172,0.2818521598561531,0.0266134028064808,0.1832726960147399,0.0167073715342842,10.448217391967772,4.454076707690936
True,7,0.3,kaggle,graphsage,0.9677802524127692,0.0023825993371761,0.967819363393888,0.0024189805738801,0.9677802524127692,0.0023825993371761,0.967773324065262,0.0023789148596562,0.93545506164047,0.0048051352559879,0.9944836437862294,0.0003094525673408,0.9933367571264992,0.0006923298275831,0.961741835147745,0.0023585926731108,0.9732954545454544,0.0050620822957969,0.9705245060686308,0.0054082540040431,0.9653486151838596,0.0019850111227176,0.8751986183630377,0.0089269275803227,0.7950224377608616,0.0122566027251826,11.113882064819336,3.79091318629276
True,7,0.3,kaggle,appnp,0.9266518188567188,0.0127660948410997,0.9302177300391922,0.0097934602884011,0.9266518188567188,0.0127660948410997,0.9263122569172716,0.0130385507779542,0.8562559697047961,0.0228054908394234,,,,,0.87900466562986,0.0388086432378719,0.9701704545454548,0.0115398272793124,0.964690239529624,0.0117507693623656,0.8987321851494942,0.0287750636942595,0.7284400752902295,0.0436774048876971,0.6414268459077282,0.0326613705371373,12.945318222045898,3.624917702027177
True,7,0.3,kaggle,tagconv,0.965553080920564,0.0022639867382296,0.9655851495747444,0.0022948560217354,0.965553080920564,0.0022639867382296,0.9655475053892676,0.0022585731389359,0.9309870061035754,0.0045585991896144,0.9943871058956596,0.0004761156965217,0.9932639570764448,0.0007554236116362,0.96049766718507,0.0023585926731108,0.9701704545454544,0.0055923351377924,0.9671526510625892,0.0059106046318987,0.9641534685283182,0.0019233439744031,0.8668759157601418,0.0084362278708561,0.7840339866095478,0.01132780900101,13.003063201904297,3.722757101512264
True,7,0.3,kaggle,jknet,0.9226429101707496,0.0124491603956968,0.924111766312988,0.0116069068924545,0.9226429101707496,0.0124491603956968,0.9224494355067532,0.0125586039469266,0.8462176904936067,0.0241991558300058,,,,,0.8877138413685849,0.0243031102402706,0.9545454545454544,0.0062725574334714,0.9469102648608172,0.0072381048749419,0.9032887058495588,0.0190816090070838,0.7147881368645284,0.0423145840937004,0.6152851489221989,0.0420158756257605,14.272689819335938,8.533695645790237
True,7,0.3,kaggle,chebnet,0.9539717891610988,0.0057505320656383,0.9539815484616267,0.0057359553188011,0.9539717891610988,0.0057505320656383,0.9539653367861896,0.0057551040051666,0.907752465317502,0.0115177651686869,0.9899132263537396,0.0016662408212943,0.9877623877577256,0.00205965850335,0.9489891135303266,0.0076506213849137,0.9585227272727274,0.0047537501507617,0.9543289839422752,0.0052701064904147,0.9536642174757508,0.0067601267983539,0.8243365208606409,0.0208771518481534,0.730946500816927,0.0250127351704774,14.712285995483398,4.217951909077025
True,7,0.3,kaggle,feastconv,0.9260579064587972,0.0028560332682511,0.926309359963472,0.0027542230969157,0.9260579064587972,0.0028560332682511,0.9259966409552368,0.0028728871946494,0.8519712788696253,0.0056410708900394,0.9599124752580236,0.0042606473205145,0.953072004162588,0.0054813597899461,0.9082426127527216,0.0066892109386023,0.9423295454545456,0.003270131941256,0.9350140122724154,0.0032483076903365,0.9183589459937976,0.0053469722398552,0.7259223342086865,0.0097538512490065,0.6206035117991406,0.0099861952718978,11.329174041748049,4.252676843638617
True,7,0.3,kaggle,gin,0.9293244246473644,0.005901887725123,0.929773609385076,0.0054837984547686,0.9293244246473644,0.005901887725123,0.929253427536572,0.0059629064936811,0.8587138275083867,0.0114799975190265,0.9678166531174892,0.0052350445436095,0.9661804941632935,0.005794191517961,0.9113530326594091,0.0184014923269039,0.9457386363636364,0.0078060407182011,0.9389380706703112,0.0073141100681797,0.921403227841885,0.0145916086359023,0.7371923828305882,0.020226425680574,0.6338919044171465,0.0196928347322493,9.840583801269531,5.139114111212299
True,7,0.3,kaggle,gcn,0.919079435783222,0.001818477908525,0.9198546905048304,0.0017566272679336,0.919079435783222,0.001818477908525,0.9189478169391117,0.0018324017448409,0.8384303950572034,0.0035774217998511,0.955693747349074,0.0024476423607162,0.9509853949686186,0.0052630484308947,0.8908242612752723,0.0057563780787936,0.9448863636363636,0.0041897389783388,0.9365909675940924,0.0042674715172588,0.9045685737883592,0.0042667056904783,0.7022968304446703,0.0061123061835425,0.598043246645607,0.0062409392554852,11.841297149658203,4.864480783661088
True,7,0.3,kaggle,sgc,0.5965850037119524,0.0014471855003428,0.7632139186699949,0.0006362224859809,0.5965850037119524,0.0014471855003428,0.5067220279596024,0.002530984363606,0.2908674900710393,0.0031753503770439,0.9481648964371556,0.0004371388544157,0.9319338913632712,0.0021789263441362,0.15800933125972,0.0030316623156482,0.997159090909091,1.2412670766236366e-16,0.9806895049539496,0.0003638062125036,0.5645820976748487,0.0008850666260282,0.0357023229665971,0.001125899889544,0.1093646062863693,0.0020315116113894,16.292381286621094,5.197635727652738
True,7,0.3,kaggle,gat,0.9242761692650336,0.003674645485008,0.9250399977018088,0.0033751499353786,0.9242761692650336,0.003674645485008,0.924157174880822,0.0037149965854921,0.8488508546686475,0.0070996240738032,0.9758036724162308,0.0009848295230598,0.9758720549237132,0.0013218741483202,0.8973561430793158,0.0106051179603311,0.9488636363636364,0.005219083258771,0.9413260200499154,0.0051291521281376,0.9101651221764788,0.0081851448317285,0.7198735456521067,0.0124398357776148,0.616792220035178,0.0118923126266738,16.626310348510742,10.784043397777316
True,7,0.3,liar,jknet,0.5161458333333333,0.105096759112932,0.3830162103855478,0.1609212963739676,0.5161458333333333,0.105096759112932,0.4284270947915332,0.1292595088402417,0.0211659233479881,0.0586379828722316,,,,,0.6834862385321101,0.4100568505156657,0.3433734939759036,0.4084852652569803,0.4636543922710144,0.2596436681799297,0.2771178751383688,0.2560177895329752,0.007423690751281,0.0100996771246213,0.0065626879728154,0.0095674726840559,14.988374710083008,7.309567434880652
True,7,0.3,liar,appnp,0.5927083333333333,0.0242621139559419,0.5886122943545732,0.0254644703289572,0.5927083333333333,0.0242621139559419,0.5876036920576236,0.0259263364164941,0.1602185156516182,0.0522172189494385,,,,,0.6844036697247706,0.0544114820264539,0.472289156626506,0.0740988343213732,0.6310383007566445,0.023786050687948,0.5328962136578769,0.0311645798587799,0.0327864166382628,0.0169674606103754,0.0206589801972038,0.0115087395864714,7.542896270751953,4.706784577714451
True,7,0.3,liar,feastconv,0.5880208333333333,0.0324425239633279,0.5768569165372892,0.0422384928765068,0.5880208333333333,0.0324425239633279,0.5553734778866454,0.0428481493552315,0.1242472712795059,0.0805267464472404,0.6031336354592682,0.0322885676362233,0.6518966883509563,0.0296782893790024,0.8082568807339449,0.0629293601454771,0.2987951807228916,0.0984898307959424,0.6033455886892323,0.0257278331609086,0.5420705880485926,0.0680546470771054,0.0273884195054315,0.0250718099287697,0.0165502840747334,0.0177783546407791,7.892227172851562,3.050956605067375
True,7,0.3,liar,tagconv,0.5765625,0.0189228147131093,0.5215212539626456,0.1130809518023629,0.5765625,0.0189228147131093,0.5395788283318657,0.0743801667129417,0.1001026242718051,0.0686314038470673,0.5920056372278102,0.0298245350961943,0.6590992436822498,0.0299344622984533,0.7559633027522936,0.1374387254338629,0.3409638554216868,0.1933162472031744,0.6048756422700825,0.0258616826248314,0.4120558524504693,0.2317193099208217,0.017905040666307,0.0163599723916083,0.010283711139211,0.010211646369587,5.289268493652344,2.7020339697058247
True,7,0.3,liar,gin,0.5723958333333333,0.023321472059623,0.5660816419675303,0.0267926334285069,0.5723958333333333,0.023321472059623,0.5618329671437394,0.0258594239885089,0.1130000014047603,0.0535494676696711,0.571344091964187,0.0312834456856631,0.6264663059061448,0.0286950115931207,0.6889908256880733,0.0887943541950978,0.4192771084337349,0.1112910029051034,0.6111299883614416,0.0235495303449491,0.5069217653779359,0.0372460589654774,0.0184822845019608,0.0122752590519985,0.0113193783823256,0.0066381995842451,10.02511978149414,5.057654658091341
True,7,0.3,liar,graphsage,0.5786458333333333,0.0263908876253296,0.5690437935479093,0.0281674505094757,0.5786458333333333,0.0263908876253296,0.5665399343440527,0.0268457737237251,0.1185647152044235,0.055840944668881,0.5803415496849784,0.0366263299203476,0.6547504576628257,0.033516241250935,0.7238532110091743,0.038706464421521,0.3879518072289157,0.0414307201543359,0.6083403786543915,0.0191133272505641,0.5174374347936136,0.0404654867886709,0.0225196992685472,0.0176897352553146,0.0125703035204976,0.0112012858018266,6.061029434204102,4.057154023130139
True,7,0.3,liar,sgc,0.5791666666666666,0.0219894081589422,0.5684126785072666,0.0453457301340377,0.5791666666666666,0.0219894081589422,0.4798984589291376,0.0582010706981494,0.0729094843970116,0.0768685485763635,0.6204100806897314,0.012206295053967,0.6667856793678697,0.0129666185340093,0.9376146788990828,0.047183085763757,0.108433734939759,0.0918551245902223,0.5807501992654371,0.0164965399567868,0.5522103922103921,0.0870445530802695,0.012980808516003,0.0174218703823309,0.0093322132703714,0.0128689367420917,7.834863662719727,2.997240278703077
True,7,0.3,liar,gcn,0.5828125,0.0231023490793925,0.5750689193714444,0.0287591629405002,0.5828125,0.0231023490793925,0.5550590616523927,0.0208026761229923,0.1202197458580402,0.0483191724345236,0.594918204929811,0.034951104750287,0.6454481734140887,0.0337164722526998,0.7825688073394497,0.0949330739410754,0.3204819277108434,0.0946185932182991,0.6024433801568998,0.0134682738300465,0.5391193262917499,0.0560858314779879,0.0227301772846019,0.0158188020515155,0.0133238457640082,0.0114881862637077,6.877708435058594,2.555328128949905
True,7,0.3,liar,chebnet,0.5682291666666668,0.0209469557835314,0.5528963832294799,0.0246172190176816,0.5682291666666668,0.0209469557835314,0.543175751272631,0.0207799998555839,0.0826784007936603,0.0465326402086464,0.5782358792970046,0.0383736243603838,0.6507503063066611,0.0420293904003615,0.7706422018348623,0.0247025908584151,0.3024096385542169,0.0197053340166218,0.5918870878068411,0.0135970499721448,0.5016917230013789,0.039110504522272,0.0139379831250669,0.0105239249763801,0.0067832246104647,0.0054880179513211,10.61716079711914,3.812290768471583
True,7,0.3,liar,gat,0.5760416666666666,0.0263265665752085,0.5579546817712002,0.0505799638993483,0.5760416666666666,0.0263265665752085,0.4983411248694755,0.0409045026147834,0.0722689630988842,0.0806029350599832,0.594915441582845,0.0339500505508236,0.6471866263046842,0.0301065772654679,0.9055045871559632,0.0241861033513102,0.1433734939759036,0.0610488002899191,0.5816392720871442,0.0174310027922476,0.5268508221996594,0.0953672005466491,0.0135533153558183,0.0173701499161107,0.00949349751274,0.0110851896998451,8.99500846862793,7.390005627510743
True,7,0.3,welfake,gin,0.7716134997688395,0.0871796651836118,0.8131230994183343,0.0464874159786463,0.7716134997688395,0.0871796651836118,0.7569764600558708,0.1053698389454188,0.577577740000417,0.1420952012337764,0.8553690729623721,0.0125230949633401,0.8048578187210957,0.0155320593515459,0.946043165467626,0.0212333074696359,0.5870599429115128,0.2004238217830502,0.71952185309095,0.0925171696872001,0.9121569585201909,0.0092910326774909,0.3190532575893205,0.1768835455381241,0.2967010172826106,0.1161123030436416,13.778924942016602,1.7572997638335293
True,7,0.3,welfake,gat,0.8458622283865003,0.0106915132830788,0.85587985101814,0.0072709224924302,0.8458622283865003,0.0106915132830788,0.8442802988971909,0.0113325937102249,0.7006547735585017,0.0180630775500982,0.892948989999247,0.0126947245710027,0.8493917458038922,0.019522613013871,0.933093525179856,0.0085218401010662,0.7535680304471932,0.0282413360221804,0.8006298950430588,0.0170056998291264,0.9143365123352571,0.0081559957287363,0.4786003956898307,0.0295969164464821,0.4045473562533063,0.0195165956777477,14.085197448730469,3.4499961108068318
True,7,0.3,welfake,appnp,0.6425335182616736,0.0744439938492499,0.7831251412186987,0.028661742339015,0.6425335182616736,0.0744439938492499,0.5791137280880092,0.1039244549221737,0.3837419736794563,0.1238463056431979,,,,,0.9951438848920862,0.0039506983159152,0.2694576593720266,0.1573049987273252,0.5945873015757701,0.0582003637416457,0.982605709898943,0.0050716721002343,0.0984072990427709,0.1130793987022381,0.1759527928720596,0.0932683107614523,15.31219482421875,2.6998592745144685
True,7,0.3,welfake,gcn,0.6613037447988905,0.0344585690760495,0.7662090024657772,0.0148385181072474,0.6613037447988905,0.0344585690760495,0.6177016355093599,0.0479519261553863,0.4047087488912114,0.0564580202966801,0.8355932000355948,0.0032861067658014,0.7781792786409805,0.0048308213850446,0.9785971223021585,0.0058071526226485,0.3255946717411989,0.0759614231993368,0.6065957772054695,0.0272545305368801,0.9350861732454748,0.0094868287559355,0.1073297477075611,0.0500683677299407,0.1663051236092388,0.0386858407391591,15.93790054321289,3.951311250274744
True,7,0.3,welfake,jknet,0.7891816920943134,0.1696471856857029,0.7428723986869593,0.2824941608368824,0.7891816920943134,0.1696471856857029,0.7553283998142807,0.2438936341466357,0.5946733846950142,0.3107234462447006,,,,,0.7379496402877698,0.4125790103176252,0.8433872502378688,0.0882633265828381,0.6664024231963539,0.3726153311390123,0.8237806886446692,0.187246374969997,0.4261556356491711,0.2391856171696813,0.3549418824663502,0.1924614655789012,16.263771057128906,4.676200227454168
True,7,0.3,welfake,sgc,0.5965788257050393,0.0462397127318421,0.6476969846382108,0.2143530278674054,0.5965788257050393,0.0462397127318421,0.511985259393884,0.0912988987525646,0.2603466851090091,0.1455880108994417,0.7761575135704947,0.148236190351346,0.7583903952484177,0.1234744170319374,0.9850719424460432,0.0090062848622692,0.1855375832540437,0.1042635777872709,0.5626729351178268,0.0272755329940471,0.7376558267568283,0.4124720878951446,0.043499240600608,0.024541516274241,0.0912614834489621,0.0510402893919468,16.247034072875977,4.158783965379867
True,7,0.3,welfake,graphsage,0.9188164586222838,0.0036049170022409,0.9189379246127132,0.0036222239628014,0.9188164586222838,0.0036049170022409,0.9187860045018956,0.0036042348142675,0.8375803278752392,0.0072322207286637,0.972403637508642,0.0009699358148638,0.972906860591291,0.0012592029080386,0.9305755395683452,0.0043779357714525,0.9063748810656516,0.0037217140277084,0.9131680663210636,0.0033839217506602,0.9250426652600152,0.0045366438347599,0.7015323194522626,0.0120459610099069,0.5942185706800822,0.0126422541789075,15.520334243774414,6.075531724290912
